customer_id,dni,gender,edad,ciudad_residencia,fecha_registro,nivel_riesgo
4057,35499255,F,69,Iquitos,2023-10-11 05:27:05,alto
4058,64932613,M,45,Lima,2022-12-22 15:19:34,medio
4059,84371711,F,18,Chiclayo,2022-11-07 01:07:28,bajo
4060,82494408,F,34,Cusco,2020-10-17 18:50:15,bajo
4061,45603234,M,48,Chiclayo,2016-06-17 14:44:11,bajo
4062,98663948,M,61,Lima,2020-04-29 09:06:11,bajo
4063,47785387,F,27,Arequipa,2018-03-13 05:42:29,bajo
4064,49916439,M,54,Arequipa,2022-04-18 10:14:32,bajo
4065,41883191,F,79,Chiclayo,2022-02-08 10:07:47,alto
4066,22873617,M,46,Chiclayo,2018-07-26 07:32:37,bajo
4067,16661956,M,35,Trujillo,2022-06-18 20:49:21,medio
4068,62734442,F,64,Lima,2022-08-28 00:40:41,alto
4069,86741644,F,55,Trujillo,2015-07-07 01:26:40,medio
4070,83774469,F,56,Cusco,2021-05-17 07:20:21,bajo
4071,75893962,M,66,Iquitos,2017-05-13 09:45:34,bajo
4072,30614492,F,23,Arequipa,2017-03-08 12:17:22,bajo
4073,17315517,F,57,Piura,2020-03-13 18:11:23,bajo
4074,58429638,F,29,Piura,2015-03-02 03:45:31,bajo
4075,10512117,F,70,Lima,2023-07-03 15:36:33,medio
4076,67392300,F,31,Lima,2021-01-12 19:05:51,bajo
4077,21761279,M,61,Piura,2020-10-12 13:57:57,bajo
4078,49533757,M,72,Lima,2018-11-02 03:36:07,alto
4079,98854850,F,27,Arequipa,2022-02-17 11:46:43,bajo
4080,93898287,M,71,Cusco,2022-03-30 07:52:14,bajo
4081,90559564,F,37,Cusco,2021-11-11 10:42:08,medio
4082,74468586,M,32,Trujillo,2020-02-05 21:08:20,bajo
4083,36799898,F,48,Arequipa,2020-07-19 04:30:07,bajo
4084,23017361,F,24,Iquitos,2015-05-25 09:46:32,bajo
4085,13454186,M,75,Lima,2015-07-20 03:21:08,medio
4086,37776759,M,58,Lima,2017-05-14 13:16:34,bajo
4087,32928708,M,27,Iquitos,2017-08-13 00:05:55,bajo
4088,95656500,F,27,Trujillo,2020-08-14 02:31:40,bajo
4089,49166271,F,65,Trujillo,2021-08-25 21:07:41,bajo
4090,20997276,M,78,Lima,2021-06-27 10:20:47,bajo
4091,73561576,F,56,Lima,2018-06-22 21:11:58,bajo
4092,25503345,M,45,Iquitos,2021-08-24 07:53:05,bajo
4093,51386492,M,47,Arequipa,2016-01-31 21:00:40,bajo
4094,63347164,F,54,Iquitos,2021-07-29 05:11:28,bajo
4095,73209094,M,72,Trujillo,2018-03-16 07:05:59,bajo
4096,75645462,M,20,Iquitos,2023-01-29 03:58:34,bajo
4097,98723294,M,67,Iquitos,2016-11-06 01:19:33,bajo
4098,45568288,M,60,Iquitos,2020-08-05 08:22:43,bajo
4099,22232184,M,32,Arequipa,2022-09-06 17:49:40,medio
4100,96149847,M,38,Chiclayo,2020-03-08 00:01:29,medio
4101,83031359,F,69,Lima,2016-08-02 09:10:53,bajo
4102,62013009,M,54,Piura,2017-12-01 04:32:58,bajo
4103,34814337,F,73,Iquitos,2016-10-10 04:18:28,bajo
4104,59797531,M,29,Piura,2018-01-08 19:00:55,bajo
4105,61196706,M,21,Chiclayo,2015-07-19 05:00:27,bajo
4106,59580252,F,64,Lima,2023-04-25 03:18:02,bajo
4107,35042738,F,26,Trujillo,2015-06-16 18:26:55,medio
4108,69830944,M,56,Piura,2018-03-06 01:32:41,bajo
4109,15988382,F,59,Trujillo,2018-05-21 12:50:35,bajo
4110,45338986,F,78,Piura,2016-03-07 19:15:13,medio
4111,69020960,F,45,Trujillo,2021-07-25 20:42:07,bajo
4112,72419022,F,40,Iquitos,2019-10-30 13:57:04,bajo
4113,45353058,M,62,Piura,2018-07-03 08:53:04,alto
4114,40365724,M,78,Trujillo,2018-12-19 01:21:31,medio
4115,46045780,F,57,Chiclayo,2019-12-14 20:48:08,medio
4116,85731895,M,61,Arequipa,2023-12-03 11:33:16,bajo
4117,18273096,F,39,Trujillo,2016-03-10 20:05:20,bajo
4118,30284415,M,41,Arequipa,2022-09-26 04:21:50,alto
4119,99586100,M,68,Arequipa,2015-12-24 00:02:23,bajo
4120,22979206,F,75,Lima,2021-04-09 17:24:37,medio
4121,21503440,M,43,Iquitos,2023-10-28 01:02:59,bajo
4122,99676390,F,47,Chiclayo,2015-03-10 15:27:43,bajo
4123,56142898,F,50,Arequipa,2017-12-03 16:30:28,alto
4124,82672055,F,33,Cusco,2020-07-23 11:46:56,bajo
4125,65564347,F,39,Iquitos,2021-12-28 00:04:07,bajo
4126,89151743,F,66,Arequipa,2021-08-27 05:50:45,bajo
4127,40536245,F,74,Trujillo,2017-09-02 18:49:27,bajo
4128,84303190,F,79,Arequipa,2016-11-19 03:20:06,bajo
4129,18185099,M,67,Trujillo,2017-03-13 10:24:17,bajo
4130,61956500,M,60,Trujillo,2022-02-12 22:17:59,bajo
4131,80139805,M,35,Cusco,2023-02-19 17:58:44,medio
4132,66187845,M,24,Arequipa,2016-03-03 06:40:50,bajo
4133,81875527,F,67,Arequipa,2021-08-14 02:49:28,alto
4134,73729850,F,43,Piura,2018-07-07 00:29:01,bajo
4135,86868410,F,25,Iquitos,2017-03-18 08:54:23,bajo
4136,41627336,M,23,Piura,2018-07-02 00:46:43,bajo
4137,73922841,F,47,Lima,2020-04-08 18:20:17,medio
4138,50111251,M,56,Trujillo,2022-05-09 14:26:08,alto
4139,20597167,F,40,Cusco,2023-01-29 04:19:44,medio
4140,62989744,F,49,Piura,2017-09-13 15:10:33,bajo
4141,14661179,M,39,Arequipa,2020-04-12 05:20:17,bajo
4142,77390918,M,59,Lima,2018-06-15 05:30:14,medio
4143,86667841,M,60,Cusco,2023-07-20 06:30:20,alto
4144,79366056,F,74,Chiclayo,2022-10-22 20:32:40,alto
4145,86703472,F,62,Arequipa,2019-09-08 12:44:08,bajo
4146,93251648,F,26,Arequipa,2018-06-07 08:05:31,alto
4147,29790089,M,48,Chiclayo,2015-02-16 06:01:32,bajo
4148,26143959,M,24,Trujillo,2017-06-05 15:46:18,bajo
4149,70269093,F,26,Trujillo,2022-08-01 16:18:40,bajo
4150,33203422,F,30,Piura,2016-02-02 11:54:15,bajo
4151,32436477,M,75,Piura,2021-10-16 18:31:25,medio
4152,38439415,M,20,Arequipa,2019-03-14 19:28:02,medio
4153,35867257,F,52,Iquitos,2023-12-12 13:24:22,medio
4154,26936398,M,50,Arequipa,2020-08-05 15:50:59,bajo
4155,15727862,M,38,Piura,2023-05-09 17:03:24,bajo
4156,66824417,M,48,Chiclayo,2022-10-30 14:40:42,medio
4157,20518444,F,69,Piura,2022-11-15 02:08:50,bajo
4158,68437492,F,51,Arequipa,2015-08-31 20:44:44,medio
4159,37101146,F,49,Cusco,2016-07-20 02:12:59,bajo
4160,94184877,F,74,Arequipa,2019-11-25 00:31:00,bajo
4161,29847882,F,52,Cusco,2022-10-06 09:22:32,bajo
4162,89865944,M,32,Cusco,2020-11-24 19:51:20,medio
4163,44612921,F,73,Arequipa,2020-01-23 06:46:09,bajo
4164,52916049,M,49,Iquitos,2021-08-27 03:37:21,bajo
4165,18994192,F,23,Iquitos,2017-12-24 04:43:30,medio
4166,21680625,M,79,Lima,2022-01-23 01:09:13,bajo
4167,62089786,M,62,Piura,2019-03-29 01:40:39,medio
4168,84673939,M,38,Iquitos,2018-01-20 20:37:41,bajo
4169,63332084,M,50,Trujillo,2022-05-08 19:56:07,bajo
4170,84095459,M,49,Arequipa,2022-10-15 20:16:56,medio
4171,53771998,M,69,Cusco,2021-07-18 05:24:04,bajo
4172,47071046,F,36,Arequipa,2018-02-13 21:11:58,bajo
4173,79751366,M,50,Piura,2016-08-16 15:05:19,bajo
4174,71492815,F,45,Chiclayo,2021-09-11 10:37:33,bajo
4175,11659440,F,48,Iquitos,2015-09-29 07:43:03,bajo
4176,93625419,F,38,Iquitos,2019-01-29 09:56:49,bajo
4177,88863127,F,71,Iquitos,2017-09-08 08:33:37,medio
4178,80137085,F,51,Cusco,2019-08-29 04:28:39,medio
4179,66316931,M,32,Trujillo,2019-12-19 17:43:48,bajo
4180,25102023,M,31,Trujillo,2016-02-19 17:33:59,bajo
4181,65625517,M,36,Iquitos,2018-09-11 23:23:39,bajo
4182,30084652,F,60,Trujillo,2023-05-25 10:12:07,bajo
4183,29891032,F,79,Chiclayo,2021-12-30 14:14:38,bajo
4184,86046949,M,32,Iquitos,2017-01-23 07:13:14,bajo
4185,88911183,M,23,Lima,2021-04-10 05:18:42,bajo
4186,88205594,F,69,Cusco,2016-04-20 13:31:20,bajo
4187,23449152,M,26,Chiclayo,2016-10-15 20:13:24,bajo
4188,24178065,F,54,Cusco,2023-08-01 04:48:39,medio
4189,85522135,F,37,Iquitos,2020-07-18 18:36:10,medio
4190,23554707,F,51,Chiclayo,2021-12-23 05:57:28,bajo
4191,48398732,F,55,Iquitos,2022-09-03 00:26:55,medio
4192,81891508,F,43,Chiclayo,2017-10-21 06:35:22,bajo
4193,56153339,M,35,Iquitos,2019-04-20 15:17:24,medio
4194,65148727,F,45,Lima,2018-07-12 13:34:07,bajo
4195,45451818,F,78,Cusco,2023-08-11 13:49:09,medio
4196,61411224,M,72,Chiclayo,2015-10-05 08:28:42,bajo
4197,97884113,M,68,Lima,2022-11-11 19:24:41,bajo
4198,75174087,M,26,Arequipa,2015-06-16 00:27:32,bajo
4199,86775659,M,49,Iquitos,2016-03-30 19:42:10,bajo
4200,91733516,F,76,Piura,2022-11-10 04:06:45,bajo
4201,73491242,F,70,Chiclayo,2021-06-26 10:02:16,bajo
4202,15028557,M,73,Trujillo,2020-11-05 09:57:08,medio
4203,33112256,M,76,Lima,2021-10-17 10:10:12,bajo
4204,46965460,F,23,Lima,2018-04-22 23:33:51,bajo
4205,64086249,M,31,Chiclayo,2021-09-30 20:21:49,bajo
4206,29307578,M,45,Lima,2015-08-23 17:21:56,alto
4207,92979370,F,75,Arequipa,2015-03-08 17:16:19,medio
4208,91692326,F,41,Lima,2019-04-07 05:02:08,medio
4209,63917932,M,78,Piura,2016-12-13 14:43:34,bajo
4210,15205303,M,30,Piura,2017-04-28 01:27:28,bajo
4211,63122402,M,60,Iquitos,2020-07-25 14:13:57,bajo
4212,54492381,F,29,Iquitos,2022-11-24 17:18:48,bajo
4213,41887353,F,68,Trujillo,2023-04-01 04:32:12,bajo
4214,16615722,M,36,Arequipa,2022-11-06 18:32:34,bajo
4215,73782705,F,38,Piura,2016-02-29 00:15:54,bajo
4216,46048781,F,44,Chiclayo,2016-05-27 22:32:36,bajo
4217,59988144,M,75,Cusco,2019-02-14 13:26:28,bajo
4218,12715612,M,36,Cusco,2022-06-12 22:04:56,medio
4219,55347617,F,41,Cusco,2017-05-21 12:27:16,bajo
4220,50675347,M,43,Iquitos,2023-01-04 08:57:17,medio
4221,51734908,M,62,Chiclayo,2019-10-01 12:39:17,bajo
4222,47627490,F,45,Lima,2017-09-29 16:43:19,bajo
4223,75984013,F,63,Chiclayo,2017-11-26 00:05:22,bajo
4224,23182514,F,73,Lima,2015-04-23 06:12:59,medio
4225,40595926,F,35,Cusco,2016-09-16 13:54:06,bajo
4226,28036919,F,61,Trujillo,2018-01-06 07:26:19,medio
4227,50329802,M,53,Trujillo,2020-01-02 18:01:51,bajo
4228,69473299,F,59,Lima,2017-02-10 10:47:45,bajo
4229,53066216,M,46,Cusco,2021-08-25 15:42:09,medio
4230,46160937,M,34,Chiclayo,2017-11-12 17:35:17,bajo
4231,65938288,F,21,Trujillo,2016-04-27 02:21:30,medio
4232,91198924,F,61,Lima,2015-03-11 15:50:52,bajo
4233,96644900,M,62,Chiclayo,2019-08-25 22:19:55,bajo
4234,21983878,F,78,Cusco,2017-08-11 19:03:15,medio
4235,35224301,M,76,Arequipa,2022-07-01 03:40:56,alto
4236,69286198,M,46,Cusco,2021-02-03 01:48:09,bajo
4237,38372352,M,21,Iquitos,2018-01-10 16:22:15,medio
4238,64649480,F,27,Cusco,2018-09-08 08:32:04,bajo
4239,75023164,F,42,Chiclayo,2015-08-03 00:47:14,medio
4240,79323646,M,48,Chiclayo,2018-09-05 05:05:04,bajo
4241,60185378,F,20,Piura,2022-07-09 20:29:17,bajo
4242,17543817,M,64,Piura,2015-10-24 17:53:37,bajo
4243,79158328,F,19,Chiclayo,2023-11-24 00:41:30,bajo
4244,31336920,M,74,Chiclayo,2016-09-30 17:38:47,bajo
4245,18806960,M,42,Arequipa,2021-08-24 05:14:09,bajo
4246,51758234,F,66,Arequipa,2020-03-30 20:38:40,bajo
4247,78020910,M,23,Cusco,2022-07-21 20:05:36,alto
4248,64141437,M,43,Iquitos,2015-11-22 16:43:45,bajo
4249,28206610,F,25,Trujillo,2015-01-29 23:48:16,bajo
4250,80368504,F,52,Iquitos,2015-10-30 09:24:18,bajo
4251,86325904,M,44,Arequipa,2021-06-03 01:18:00,alto
4252,13885356,M,42,Cusco,2018-06-07 13:21:28,bajo
4253,33318633,M,35,Iquitos,2019-04-01 13:55:48,bajo
4254,35872271,F,71,Lima,2021-05-16 23:04:02,bajo
4255,36941091,M,18,Piura,2019-01-22 05:42:42,bajo
4256,17734634,F,78,Iquitos,2018-05-27 16:01:41,bajo
4257,43486016,F,65,Trujillo,2016-07-21 20:31:56,bajo
4258,14438720,M,56,Cusco,2015-04-10 15:49:35,bajo
4259,71263503,M,20,Iquitos,2022-03-05 05:53:14,bajo
4260,16785951,M,72,Chiclayo,2015-06-23 15:20:08,bajo
4261,58368724,M,21,Lima,2015-04-01 11:20:20,bajo
4262,36724061,F,58,Piura,2020-09-25 18:28:37,bajo
4263,46772637,M,54,Lima,2018-04-08 23:45:21,alto
4264,59439358,M,68,Cusco,2016-01-28 12:48:52,medio
4265,72306347,F,32,Arequipa,2018-10-02 13:27:40,bajo
4266,77796914,M,25,Piura,2016-08-23 06:30:49,bajo
4267,63276690,F,55,Lima,2017-11-09 04:30:37,bajo
4268,95283260,M,67,Arequipa,2017-11-03 23:53:33,bajo
4269,26625933,F,36,Trujillo,2015-10-01 11:37:17,bajo
4270,14102122,F,73,Cusco,2022-01-26 22:41:45,bajo
4271,42472381,F,64,Cusco,2023-09-20 13:33:18,alto
4272,59991642,F,43,Piura,2016-10-31 02:58:35,medio
4273,75603845,M,56,Lima,2020-07-25 18:52:18,bajo
4274,89731181,M,27,Trujillo,2020-06-28 01:27:56,bajo
4275,69874989,F,55,Chiclayo,2018-03-23 19:22:36,alto
4276,33834879,F,31,Piura,2018-07-10 23:52:12,alto
4277,73697356,M,66,Chiclayo,2021-09-20 20:12:07,alto
4278,88769733,M,58,Piura,2022-04-12 18:08:06,bajo
4279,83998759,M,36,Lima,2017-01-20 15:35:34,bajo
4280,56943979,M,47,Trujillo,2018-12-15 03:12:51,bajo
4281,56204319,M,22,Lima,2018-08-21 09:10:59,bajo
4282,31946425,F,72,Cusco,2016-10-19 22:45:46,bajo
4283,44716747,M,48,Chiclayo,2021-01-24 16:30:59,bajo
4284,22132198,M,24,Arequipa,2020-07-02 08:06:23,medio
4285,48261364,F,36,Iquitos,2017-12-14 20:19:26,medio
4286,13684342,F,48,Cusco,2015-04-04 04:09:11,bajo
4287,61883966,F,69,Cusco,2021-11-03 19:23:15,medio
4288,16664050,F,75,Chiclayo,2020-05-19 01:09:38,bajo
4289,31865061,M,56,Piura,2015-03-16 10:47:32,medio
4290,86807176,F,41,Cusco,2021-08-15 07:43:17,bajo
4291,38765353,F,51,Iquitos,2018-08-15 02:15:18,bajo
4292,39709238,M,74,Trujillo,2022-10-21 17:37:34,bajo
4293,96889858,F,40,Cusco,2018-09-29 15:07:24,bajo
4294,40214026,F,65,Trujillo,2016-02-15 05:03:42,bajo
4295,37746963,M,62,Lima,2019-09-27 06:36:38,bajo
4296,46115786,M,57,Piura,2021-04-11 18:16:49,alto
4297,97454571,M,23,Trujillo,2015-10-01 00:39:03,bajo
4298,64963125,M,55,Cusco,2016-02-23 09:09:56,bajo
4299,78891441,M,58,Piura,2018-09-20 02:09:25,bajo
4300,12691381,F,53,Iquitos,2021-12-29 11:12:13,bajo
4301,11194267,M,44,Piura,2020-02-17 16:02:44,bajo
4302,73632249,F,28,Trujillo,2023-07-02 06:10:34,medio
4303,27758896,F,22,Trujillo,2016-09-24 15:32:33,bajo
4304,96888739,F,74,Arequipa,2017-12-01 09:50:11,bajo
4305,33246598,F,34,Arequipa,2019-04-15 12:02:18,medio
4306,90683906,M,69,Piura,2016-08-11 17:20:00,bajo
4307,11135982,M,24,Chiclayo,2020-07-08 11:13:02,bajo
4308,40033905,F,44,Chiclayo,2021-08-11 11:04:41,medio
4309,43875271,F,64,Arequipa,2017-04-06 00:10:20,bajo
4310,91650533,F,74,Cusco,2020-08-25 06:22:15,bajo
4311,50998106,M,32,Lima,2017-12-25 11:15:37,alto
4312,96267144,F,63,Piura,2020-05-29 18:40:17,bajo
4313,46960684,M,30,Lima,2023-03-15 20:29:38,bajo
4314,66882385,F,28,Arequipa,2016-02-24 12:20:26,alto
4315,60529679,F,77,Trujillo,2020-09-13 06:30:44,bajo
4316,56802956,M,62,Iquitos,2015-04-20 15:58:46,bajo
4317,71605671,F,43,Piura,2022-08-21 10:32:41,medio
4318,43822694,M,39,Arequipa,2021-07-03 23:21:21,medio
4319,39287523,M,45,Cusco,2023-09-11 09:44:31,bajo
4320,72639147,F,41,Iquitos,2018-12-15 05:47:56,bajo
4321,50553227,F,46,Piura,2023-07-26 03:26:17,medio
4322,79878835,F,26,Piura,2015-03-24 14:11:56,medio
4323,93698993,F,59,Chiclayo,2018-12-16 08:42:24,bajo
4324,63304911,M,21,Trujillo,2015-05-12 19:34:07,bajo
4325,88448538,F,66,Piura,2017-02-09 20:35:46,bajo
4326,23732098,F,63,Trujillo,2020-04-03 02:50:44,medio
4327,10986174,M,73,Arequipa,2019-01-08 21:58:28,medio
4328,78654208,F,35,Cusco,2022-04-16 14:14:01,alto
4329,98899843,M,60,Iquitos,2019-02-22 08:10:17,medio
4330,60228268,F,33,Iquitos,2016-05-08 07:26:30,bajo
4331,85357498,M,50,Cusco,2016-01-08 08:22:05,bajo
4332,96884788,M,46,Piura,2017-05-04 17:45:37,medio
4333,89694801,M,56,Piura,2021-05-16 05:00:40,medio
4334,91745321,F,77,Arequipa,2023-06-26 23:29:03,bajo
4335,47940248,M,27,Chiclayo,2020-01-18 02:23:40,bajo
4336,50060760,M,26,Chiclayo,2018-06-09 06:10:52,alto
4337,24509544,F,76,Chiclayo,2017-07-31 10:45:24,bajo
4338,74657836,F,48,Trujillo,2021-05-23 19:35:40,bajo
4339,18568064,M,45,Chiclayo,2018-06-24 00:08:56,bajo
4340,55135227,M,77,Cusco,2015-08-24 13:03:35,bajo
4341,47108953,M,74,Iquitos,2019-01-19 06:40:19,bajo
4342,95979171,M,20,Iquitos,2022-07-20 05:14:50,medio
4343,53639158,F,71,Trujillo,2020-08-04 09:47:03,bajo
4344,47162866,F,72,Arequipa,2017-04-14 07:20:53,bajo
4345,45050544,F,31,Cusco,2019-09-25 05:13:18,bajo
4346,98062882,M,75,Iquitos,2020-05-27 02:47:51,medio
4347,97438349,F,42,Cusco,2015-09-04 02:41:40,alto
4348,50103064,F,32,Iquitos,2023-11-11 14:11:25,medio
4349,35281262,F,19,Lima,2022-01-22 01:23:16,alto
4350,30123169,F,41,Arequipa,2019-11-28 09:32:33,bajo
4351,79429969,F,31,Arequipa,2015-05-28 05:24:21,bajo
4352,42252798,F,65,Lima,2018-11-24 00:26:58,bajo
4353,17620167,M,24,Trujillo,2020-08-20 10:36:13,bajo
4354,90535106,F,53,Iquitos,2020-10-30 15:21:57,medio
4355,64237172,F,67,Iquitos,2019-02-14 06:47:12,bajo
4356,98654879,F,41,Iquitos,2018-07-02 21:43:13,alto
4357,52894071,M,44,Chiclayo,2015-12-03 00:05:44,bajo
4358,28781020,F,54,Chiclayo,2019-03-24 02:51:12,bajo
4359,13416548,F,55,Chiclayo,2018-10-14 05:15:42,bajo
4360,97966375,M,47,Chiclayo,2021-06-28 11:18:14,bajo
4361,76756250,M,44,Chiclayo,2023-11-15 07:31:51,bajo
4362,49675382,F,56,Lima,2020-06-21 13:59:07,bajo
4363,44819604,F,32,Arequipa,2018-02-14 12:17:05,bajo
4364,66178935,F,43,Trujillo,2022-07-11 17:38:14,bajo
4365,64304344,M,18,Cusco,2015-02-07 13:08:50,bajo
4366,62113377,F,73,Chiclayo,2016-02-06 12:22:03,bajo
4367,14740436,M,21,Lima,2023-05-13 23:00:46,bajo
4368,88252116,M,46,Iquitos,2016-03-10 20:54:26,bajo
4369,86778235,M,74,Trujillo,2018-04-10 22:31:41,bajo
4370,35489981,M,18,Trujillo,2015-11-20 18:44:16,bajo
4371,56059101,M,60,Trujillo,2017-05-29 10:46:56,bajo
4372,39845082,M,67,Lima,2018-06-22 23:29:45,bajo
4373,81757508,M,63,Cusco,2017-02-19 05:00:48,bajo
4374,95672999,M,39,Chiclayo,2016-07-24 04:09:08,bajo
4375,73852097,F,28,Trujillo,2017-12-15 04:24:56,bajo
4376,58116670,M,27,Lima,2018-06-23 22:21:38,medio
4377,78090647,M,76,Iquitos,2019-01-08 09:07:13,bajo
4378,50291467,F,79,Arequipa,2023-08-20 00:38:03,bajo
4379,32815223,M,34,Iquitos,2016-04-30 16:44:13,medio
4380,98263548,F,53,Lima,2022-04-02 13:29:19,bajo
4381,84926784,M,73,Lima,2022-12-12 07:09:39,medio
4382,34311643,M,64,Lima,2020-04-19 08:43:28,bajo
4383,49431028,F,43,Trujillo,2017-10-17 01:08:10,bajo
4384,23100061,F,65,Lima,2018-05-12 10:44:34,medio
4385,73187139,F,38,Arequipa,2019-03-02 21:51:27,bajo
4386,27172371,F,30,Trujillo,2022-03-19 17:57:53,bajo
4387,44715663,F,26,Iquitos,2018-01-01 07:58:09,bajo
4388,85031958,M,28,Arequipa,2019-03-28 01:00:44,bajo
4389,34571018,M,28,Piura,2020-02-27 09:39:12,bajo
4390,55047826,M,23,Iquitos,2019-11-09 02:54:26,bajo
4391,97836731,M,18,Lima,2022-08-17 11:02:41,medio
4392,21985619,F,71,Chiclayo,2018-06-05 11:05:42,medio
4393,39830361,F,23,Chiclayo,2019-08-17 06:49:06,bajo
4394,57685330,M,30,Trujillo,2023-03-09 21:22:36,alto
4395,39974566,F,39,Chiclayo,2016-05-12 04:50:44,bajo
4396,51216287,F,73,Iquitos,2021-02-12 08:44:41,bajo
4397,66434872,M,48,Trujillo,2021-10-10 14:31:12,medio
4398,54468633,M,39,Iquitos,2021-06-05 01:18:55,medio
4399,59886371,M,54,Lima,2017-11-08 11:05:07,medio
4400,44971668,M,64,Cusco,2023-01-03 21:52:56,bajo
4401,88593968,M,44,Cusco,2022-07-05 14:46:12,bajo
4402,49466873,F,67,Arequipa,2022-03-11 13:11:03,medio
4403,72244897,M,69,Lima,2023-08-06 18:41:15,bajo
4404,25808361,M,31,Chiclayo,2022-05-17 05:50:21,bajo
4405,73154349,F,64,Lima,2017-08-26 14:16:55,bajo
4406,17204398,F,75,Piura,2023-03-15 01:09:31,medio
4407,95147289,F,22,Cusco,2015-05-04 02:26:31,bajo
4408,88326059,M,75,Chiclayo,2021-06-28 01:22:14,bajo
4409,87888306,M,53,Iquitos,2022-04-09 18:06:09,bajo
4410,93302863,F,49,Iquitos,2016-06-01 04:34:58,bajo
4411,19558414,M,51,Cusco,2020-02-09 13:46:27,medio
4412,73380252,M,24,Lima,2017-08-07 10:59:42,bajo
4413,36111227,F,59,Chiclayo,2017-12-27 18:10:54,bajo
4414,77172936,F,65,Arequipa,2019-05-18 18:07:23,bajo
4415,26081422,M,27,Iquitos,2021-06-22 00:51:06,bajo
4416,61226775,M,67,Lima,2022-11-21 00:41:03,bajo
4417,81113720,M,34,Arequipa,2020-03-15 11:15:10,bajo
4418,50044631,M,47,Chiclayo,2022-09-19 14:11:52,bajo
4419,65446317,M,38,Cusco,2019-10-26 21:41:07,bajo
4420,17256074,M,77,Piura,2021-05-20 01:57:31,medio
4421,30237141,M,30,Trujillo,2023-03-07 20:42:19,medio
4422,28436852,F,18,Cusco,2016-03-23 00:25:06,bajo
4423,36883353,F,18,Arequipa,2020-09-01 15:28:37,bajo
4424,55992373,F,64,Lima,2017-04-29 03:40:16,alto
4425,64920799,M,50,Iquitos,2022-12-25 20:53:48,bajo
4426,86424055,M,55,Chiclayo,2018-05-01 03:14:54,bajo
4427,71414198,M,42,Cusco,2017-08-19 10:10:57,medio
4428,29223220,M,43,Iquitos,2018-03-24 07:03:04,bajo
4429,52464268,M,30,Iquitos,2015-01-26 23:26:56,bajo
4430,34207075,F,76,Piura,2015-03-21 17:59:04,bajo
4431,20846331,F,45,Chiclayo,2023-07-09 05:46:00,bajo
4432,75441993,F,50,Arequipa,2021-05-14 13:22:12,medio
4433,54644768,M,54,Chiclayo,2023-05-12 18:53:24,bajo
4434,94695784,F,58,Chiclayo,2021-11-18 19:39:08,bajo
4435,33732951,M,47,Lima,2022-01-27 19:35:50,alto
4436,52065724,M,74,Trujillo,2021-09-18 06:25:40,alto
4437,95161010,M,66,Iquitos,2021-05-07 15:24:01,bajo
4438,17786452,F,65,Arequipa,2021-07-14 07:48:40,bajo
4439,10632635,F,25,Lima,2023-04-30 23:09:13,bajo
4440,70673557,M,66,Iquitos,2020-03-27 16:04:37,medio
4441,46712288,F,64,Trujillo,2016-03-18 15:14:13,bajo
4442,38102825,F,73,Lima,2021-12-15 02:49:22,bajo
4443,32629881,M,18,Trujillo,2015-08-30 06:17:08,bajo
4444,87346846,M,29,Trujillo,2017-02-12 11:25:53,bajo
4445,31264801,M,22,Trujillo,2021-07-19 05:24:49,bajo
4446,75709924,F,41,Lima,2017-10-05 21:14:00,bajo
4447,21816709,M,23,Chiclayo,2018-04-21 21:24:31,bajo
4448,27368573,F,42,Trujillo,2022-06-04 01:27:52,bajo
4449,92474074,M,18,Chiclayo,2019-05-06 02:53:38,bajo
4450,68211760,F,42,Iquitos,2020-12-05 23:49:18,bajo
4451,95025258,M,18,Iquitos,2023-09-02 14:18:25,medio
4452,67634397,F,49,Arequipa,2023-04-25 04:34:13,medio
4453,64142556,F,59,Piura,2021-04-06 19:03:42,bajo
4454,67582820,F,59,Chiclayo,2015-12-25 13:32:10,bajo
4455,74075580,F,20,Iquitos,2021-07-22 09:02:42,bajo
4456,61447859,M,66,Piura,2022-03-19 21:28:40,bajo
4457,10626681,F,36,Trujillo,2019-03-14 12:15:46,bajo
4458,15063406,M,77,Piura,2019-02-14 22:16:45,bajo
4459,81643088,M,60,Piura,2023-02-16 11:35:57,medio
4460,36764927,F,46,Trujillo,2015-08-03 10:08:30,bajo
4461,60076822,M,67,Chiclayo,2021-02-23 18:00:17,bajo
4462,11889398,F,19,Trujillo,2015-06-25 13:51:04,bajo
4463,53246714,F,26,Arequipa,2017-07-07 22:06:09,medio
4464,81274148,M,73,Cusco,2019-06-12 20:27:29,bajo
4465,35578773,F,34,Lima,2022-10-01 04:43:25,medio
4466,12404661,M,77,Trujillo,2017-07-04 17:01:04,bajo
4467,10553491,M,63,Trujillo,2019-04-30 02:10:51,medio
4468,94112495,M,53,Piura,2019-03-18 09:10:08,alto
4469,43396474,F,78,Arequipa,2017-09-30 01:48:04,alto
4470,40368869,F,34,Iquitos,2015-03-18 15:53:04,bajo
4471,56217844,F,66,Iquitos,2016-12-26 08:08:05,bajo
4472,51888314,F,29,Piura,2016-07-27 13:38:20,bajo
4473,27304799,M,77,Chiclayo,2021-07-16 06:05:17,alto
4474,23785264,M,37,Trujillo,2021-10-07 00:23:22,bajo
4475,61479273,F,67,Trujillo,2016-05-14 06:24:35,bajo
4476,77556678,M,20,Piura,2023-10-28 01:50:53,bajo
